wallsMaterial,floorNumber,floorsTotal,totalArea,kitchenArea,latitude,longitude,price
2,7,16,55,9.1,55.6533,37.46962,18200000
1,19,28,60.1,,55.67401321,37.62719269,26700000
2,7,15,32.3,14.7,55.57524,37.44965,10190000
3,2,3,40.1,10,55.77350334,37.61952351,24900000
3,2,9,30,6,55.71214998,37.73956003,9850000
2,8,9,33,7,55.59632539,37.53816661,9350000
1,8,41,60,,55.80215855,37.52445579,44000000
1,7,7,133,15,55.75253001,37.66207999,75000000
2,1,5,59,6,55.85473948,37.51530375,15000000
,8,9,46,,55.602,37.66857001,10500000
2,7,16,34.7,9.6,55.74108197,37.67200896,15200000
2,10,12,52.5,8.5,55.72783998,37.42540245,13800000
3,8,19,38,8,55.85774675,37.55945573,12000000
2,15,17,76.1,10.2,55.71497741,37.75076425,20300000
1,46,52,52,,55.69545,37.48579004,31500000
3,5,17,72,9,55.50046127,37.54157436,14000000
1,31,32,35,,55.75472,37.49196,17600000
,4,5,45,6,55.78657765,37.36279547,12490000
1,10,34,42.5,14,55.65045935,37.556977,18290000
3,2,3,63.6,,55.48839742,36.91566489,9858000
1,12,37,86.7,9,55.75679512,37.51790864,35990000
2,7,9,33.1,6.7,55.85099623,37.44289407,11600000
2,1,9,36.5,7.3,55.77242,37.83276,8500000
1,27,50,77.2,26.4,55.7503,37.46887,33358120
3,4,5,100,8.6,55.80465897,37.57603085,24700000
1,7,18,72,,55.84922802,37.61888596,17496000
3,2,7,36.6,,55.98664478,37.15931649,6441600
2,8,14,38.6,8,55.63761998,37.77201996,9700000
1,6,16,51.11,8.7,55.59911,37.35495,12154571
2,8,9,46,7,55.61368276,37.7381179,13200000
2,11,17,58,11,55.60392,37.35866004,13750000
1,18,25,77.7,16.3,55.6796663,37.51179196,40792500
1,12,30,35.9,,55.72355362,37.69166446,14300000
,3,9,58.5,5.8,55.61084999,37.60022003,16300000
1,30,32,43.3,21.7,55.81237001,37.59531,16500000
1,9,14,63.5,,55.57524,37.44965,15627350
1,17,17,40,,55.57457001,37.47418999,9300000
,1,23,92.4,9.8,53.99957085,38.2789705,16900000
1,11,24,42.7,10,55.88347,37.49582,15400000
,4,16,20,,55.70644002,37.45386002,5500000
1,12,16,61.7,18.6,55.57524,37.44965,18420473
1,8,9,129,20.9,55.75622999,37.51331,64500000
3,8,25,39.3,9.1,55.70401999,37.94096996,9700000
3,2,9,34,6.4,55.77651444,37.63049178,21200000
1,34,49,73.8,25.7,55.7503,37.46887,34922160
,13,16,54.3,9,55.60186277,37.5207578,20500000
1,60,79,45.5,9,55.75365195,37.54600021,37000000
1,27,28,39,16,55.82357,37.44621,19950000
7,5,5,68,25,55.66623002,37.61959002,20000000
2,1,12,51.8,,55.6517543,37.75055555,15300045
3,5,5,55,6,55.67723998,37.75054997,12100000
1,6,33,64.7,,55.71992858,37.63913095,31600000
1,7,12,170,35,55.77096001,37.59140001,74999999
5,8,12,35,10,55.78453999,37.63050997,18000000
3,1,5,62.7,9,55.77900002,37.60962997,21850000
3,2,8,52,8,55.81188,37.65535996,19600000
,4,9,50,9.1,55.72463,37.55877001,26500000
3,6,14,40,10,55.77941002,37.61155002,21499999
1,1,9,32.35,10.4,55.57524,37.44965,7623788
1,6,28,65.34,21.3,55.7503,37.46887,27200000
2,3,17,53.4,9.5,55.74612393,37.87377595,16999000
,8,16,53.6,9,55.65409,37.48994,16700000
1,3,12,55.3,12,55.77523993,37.69109065,32500000
1,3,8,50.6,19,55.80993219,37.52470904,26777520
1,2,8,40.4,16.6,55.57524,37.44965,9644434
5,1,12,35,11,55.75985998,37.79731001,10000000
2,5,16,35.6,10,55.82608,37.96067,9500000
3,6,13,151,20,55.77628,37.60352996,72490000
,8,11,41.2,19.4,55.85434047,37.6258621,17490000
1,20,32,85.1,13,55.75981702,37.51749183,42877779
,4,5,61.7,12.5,55.69340139,37.66328764,25990000
2,21,33,72.6,15,55.84979998,37.59974997,21000000
2,1,16,37.6,8,55.64273998,37.71633998,9000000
2,12,17,51.1,8.4,55.67095592,37.71796763,17450000
2,17,25,65,10,55.73049,37.53094997,22000000
,5,23,77,9,55.75472,37.49196,25700000
2,2,15,42,11,55.93694541,37.36975052,9900000
3,10,17,77.2,12,55.60169,37.35616,22900000
1,10,23,37.06,17.4,55.57524,37.44965,10000000
1,14,25,72.9,7.3,55.78174999,37.71955,21141000
4,13,17,96.4,32.4,55.77628,37.47477999,52800000
,2,26,21.1,,55.68413243,37.6497462,10499000
1,5,23,58,10,55.57524,37.44965,17990000
4,4,4,42.9,3,55.76436926,37.65991215,23400000
3,17,17,39,10,55.49062998,37.30884999,7900000
5,1,14,33,10,55.76825002,37.82356003,10800000
2,4,9,32.6,6.5,55.81469503,37.40775245,12000000
3,4,5,28.7,6,55.841679,37.49450138,9800000
2,11,17,58.9,18.9,55.57166,37.47511501,12599000
1,4,13,156,14,55.75092357,37.58483631,100000000
5,3,9,37,7.5,55.83779999,37.66053,13500000
,15,25,45,10,55.71635657,37.45738108,17999000
5,14,14,35,9.7,55.68007001,37.75841999,10490000
5,2,9,43,6,55.82054999,37.66171001,18199999
1,24,26,110.7,33,55.75105001,37.67211002,49690000
2,2,17,74.7,12.9,55.59325,37.36432,17600000
,9,33,40.6,24.4,55.75970999,37.51679,20500000
1,4,9,55.2,10.2,55.88585749,37.39269002,15900000
1,7,9,40,,55.64235002,37.61801003,13300000
2,2,5,102,,55.58980998,37.45495,26900000
,2,9,32.6,6.5,55.70526333,37.82222436,8999999
1,1,5,30.5,,55.84341429,37.44067837,9850000
,10,13,26.8,5.5,55.72663024,37.68380133,10699000
3,12,15,176.5,20,55.69264,37.43746,55000000
,1,5,57.7,5.5,55.72855999,37.41848,17800000
,24,25,35.33,,55.79262393,37.7434361,14308650
1,2,48,60.51,,55.83039998,37.40420001,17838533
2,13,14,52.5,8.5,55.84639333,37.48500263,18200000
1,30,33,41,12,55.72464729,37.77583805,13300000
1,4,15,45.8,10.8,55.69967978,37.49347854,26993838
4,6,14,51.5,13.7,55.57524,37.44965,12000000
2,6,18,41,10.5,55.71389002,37.40063996,10800000
3,4,12,35,9.5,55.87162,37.51133003,9800000
3,3,6,101,15,55.76586387,37.59644097,89900000
,9,26,40.3,16,55.75266933,37.70070808,15500000
1,26,30,33.5,7.2,55.83472509,37.42527833,13800000
1,2,20,47.09,21.4,55.80299302,37.71471251,19559584
1,18,24,88,14,55.75258998,37.51002002,40000000
,6,12,39,6.5,55.51018999,37.56671999,10000000
1,4,33,44.8,19.7,55.82570563,37.74767423,13300000
2,1,12,39,9,55.57669251,37.64371143,7900000
2,16,17,38,8.4,55.83237725,37.52743823,12000000
1,5,26,72.42,,55.82184268,37.601775,35520000
2,2,17,60.8,22.5,55.57166,37.47511501,15569664
1,11,35,135,20,55.6796663,37.51179196,76800000
5,4,12,34.7,9.7,55.85723597,37.65435778,10100000
,9,12,48,7.2,55.61909,37.50052,13500000
1,7,29,51,10,55.70348399,37.45754091,22000000
2,24,30,48,17,55.81199,37.5611,22510000
1,3,6,112,,55.731155,37.58779998,85000000
,,,,,-1,-1,
4,2,14,41.9,3.9,55.71125001,37.43302998,14700000
4,7,16,75.25,,55.70277184,37.63335336,28722925
5,2,12,34.8,10,55.71463999,37.80886002,10200000
1,2,28,42.3,13.4,55.67401321,37.62719269,18199000
5,4,12,37.5,6,55.74478918,37.75410799,10300000
1,11,17,44.4,12,55.67095592,37.71796763,16900000
3,1,5,55.3,8,55.73843001,37.53884002,20000000
1,8,17,73.1,10,55.60119001,37.17084003,10300000
2,6,9,45,7,55.73571,37.83093996,12300000
,8,16,36.6,5,55.7514,37.68344998,11500000
3,8,9,49.2,8,55.70705998,37.57781001,20000000
2,7,9,68.1,7.7,55.70715998,37.47224999,17500000
1,13,19,131.6,25,55.77155001,37.56889996,52000000
1,23,28,85.5,,55.75696,37.61502,33037200
3,3,8,47.3,7.3,55.76193999,37.73626,13200000
1,7,9,38,11,55.57524,37.44965,12000000
4,9,25,56.59,,55.64614,37.64972,23481718
,8,39,45,5,55.6890801,37.47359485,21500000
4,13,16,35,16,55.59911,37.35495,11500000
,,,,,-1,-1,
4,13,31,75.1,13.4,55.56971001,37.60066997,33400000
1,17,28,34.7,11.4,44.50617572,34.20884679,14053500
4,6,6,43.4,8,55.63086002,37.60137003,9000000
1,15,21,43.7,22.5,55.75575,37.65830997,39330000
2,5,14,65,10,55.85439,37.34323004,16100000
4,40,55,62.7,23.2,55.81242694,37.60414033,26156667
2,9,9,58,7,55.68071001,37.76451003,13900000
3,3,3,48.9,,55.48839742,36.91566489,8704200
2,16,17,96,13,55.54066999,37.49007998,18300000
1,30,33,45.3,10,55.85901837,37.55149222,20300000
5,4,12,35.4,9.7,55.80082,37.63591499,12200000
4,8,13,34.8,10.5,55.87105,37.51282,8890000
1,6,54,92.71,33.6,55.80569452,37.5716336,37673652
2,1,5,42,5.3,55.69986001,37.77171997,11750000
3,6,10,80,9,55.78386999,37.74202004,20250000
2,14,17,80,13,55.63948998,37.32837999,18590000
,11,25,46.4,,55.66012,37.40768,17000000
2,16,17,51.2,10.9,55.66473,37.56135,18500000
,1,7,170,17,55.74821999,37.60440998,2.54E+15
1,11,20,76,20,55.7590326,37.55900032,34200000
,7,18,41.3,11.5,55.83955067,37.51632057,14000000
,5,12,39.3,9.6,55.87815998,37.64431999,11200000
,,,,,-1,-1,
1,9,16,60,11,55.6718,37.73775,17700000
3,5,5,79,10,55.68263522,37.57964398,7500000
1,9,21,114.7,,55.77322429,37.47552134,58497000
3,3,9,31.1,5.5,55.78840345,37.61411818,13200000
1,3,24,70,12,55.64155001,37.59106004,23000000
1,4,26,70,,55.71471324,37.47422664,45000000
1,14,14,59.26,13.9,55.57524,37.44965,12566937
2,14,16,38.2,9.7,55.80833999,37.72361003,11600000
,21,25,38.3,,55.81778607,37.75415925,14288198
1,13,18,61.5,12,55.75599362,37.50587366,30500000
1,14,14,35.3,10.3,55.57524,37.44965,7506933
5,13,13,39,8.5,55.70493464,37.58054995,19000000
1,4,24,62.3,15.6,55.8013056,37.56393161,26944750
5,4,14,34.5,11.7,55.57524,37.44965,8500000
1,10,28,110,12,55.75472,37.49196,90000000
1,17,26,121,,55.79110001,37.51997999,70000000
1,22,34,45.3,,55.75696,37.61502,24439350
1,23,30,41.5,11.3,55.81398,37.48393001,20358696
2,4,17,37.5,8.5,55.64065,37.75950997,10800000
1,29,56,110.8,6,55.7503,37.46887,42070094
1,23,34,67.3,20,55.65805,37.51908,29900000
,,,,,-1,-1,
1,6,9,91.3,19.5,55.61667,37.6,31250000
3,5,17,72,9,55.50459,37.53691001,14000000
1,2,15,34.3,10.9,55.56158614,37.58659716,10900000
,9,36,82.21,23.5,55.6890801,37.47359485,32900000
,1,9,42.1,6,55.62272668,37.60078109,10900000
1,7,28,68,28,55.68123844,37.62857453,27500000
1,7,33,40.9,18,55.56586875,37.5583377,11990000
,1,6,38,,55.57524,37.44965,9060000
1,2,6,40,8,55.65143001,37.72318004,8300000
,7,12,62.9,7.1,55.64396296,37.49390252,19600000
3,3,18,132.4,7.4,55.67790999,37.53576001,49000000
2,3,12,79.7,8,55.74693999,37.77065002,19000000
,6,17,36.6,,55.57524,37.44965,9536274
1,11,23,52,15,55.69991999,37.50081996,36500000
1,18,28,85.5,25.1,55.78533,37.7346,26829558
1,22,24,61,25,55.72831492,37.71025135,18650000
3,2,17,37,11,55.86642,37.46424,12650000
3,4,16,47.2,16.2,55.61872998,37.26626003,10900000
3,12,31,55.5,8,55.75918,37.58080997,54990000
1,3,24,72.3,8.1,55.8013056,37.56393161,29722530
,,,,,55.80569452,37.5716336,19018464
1,2,11,80,17.8,55.99432,37.18875,16416000
1,8,11,88.7,14,55.71580998,37.38923998,24000000
3,1,5,71.5,9.1,55.748978,37.59917131,38000000
3,8,8,31,6,55.77656,37.63554003,18600000
2,14,16,34.7,,55.82366999,37.82580999,10500000
3,9,14,110,21.5,55.74667998,37.76350998,26000000
1,6,22,49.8,8.1,55.77638506,37.64642586,27990000
1,11,12,73,,55.70833733,37.49075309,47500000
2,1,17,39,8.5,55.88194001,37.69515003,8900000
3,6,8,79,10,55.73920999,37.51551998,29300000
,1,9,52,8.5,55.75263416,37.67862628,15000000
,5,5,31,5.6,55.79716,37.57086996,10500000
1,5,5,38.26,4.3,55.57524,37.44965,9990521
1,19,29,45,18.9,55.70348399,37.45754091,16488888
,21,22,42.5,12,55.98547261,37.17976464,8900000
,8,9,34.7,,55.66580409,37.74975985,8645000
3,1,5,41,5.5,55.86536,37.68135501,16999999
1,4,9,48.81,8.4,55.57524,37.44965,11655665
3,7,8,56,10,55.7644716,37.56400007,24000000
,10,16,74,10,55.59208001,37.53590996,15900000
1,13,28,90,24,55.75472,37.49196,65000000
1,14,17,38.3,10.3,55.59911,37.35495,12416802
4,5,13,43,4,55.71325999,37.62448002,23200000
1,5,21,83.1,15.5,55.70857178,37.5029491,46000000
1,1,12,32.39,4.4,55.57524,37.44965,7721598
1,7,29,76,11.8,55.72891,37.62018,32899000
1,17,17,35.63,9.7,55.57524,37.44965,8215197
1,2,11,55.6,,55.79782248,37.48956878,19390000
1,11,12,40.1,,55.54899201,37.52517812,10400000
2,2,19,38.3,7.3,55.70262887,37.92860753,10580000
1,21,35,43.1,5.3,55.85407353,37.47212361,19536064
4,42,55,40.3,17.3,55.81242694,37.60414033,19661516
3,2,9,42,5.6,55.73057998,37.76189001,11580000
1,8,24,68.3,16.8,55.69733999,37.62551997,27127940
2,1,9,45.5,6.7,55.72942001,37.45461003,13000000
1,1,16,72.8,10.5,55.48761,37.27764,10400000
1,10,29,42.14,12.2,55.71829033,37.65637796,26897218
2,1,16,36,8.1,55.78775998,37.60311003,13150000
2,1,12,64.7,6.8,55.59420001,37.67090001,16600000
1,9,11,40.5,13,55.59911,37.35495,11700000
1,6,25,76.4,15.1,55.77014001,37.47356,36500000
1,3,17,39.5,10,55.90207981,37.55079271,10000000
2,8,9,33,7,55.81130505,37.40206832,12900000
2,2,12,47,6.7,55.60094638,37.61978365,13000000
1,9,20,53.39,16.5,55.70347,37.63744,32390000
2,7,17,37.5,7.3,55.70695999,37.93704002,11000000
1,8,19,49.2,16,55.6965,37.57053996,27000000
,2,9,58,7,55.62272668,37.60078109,15500000
2,3,9,63,10,55.61112524,37.75557618,16360000
2,4,9,50.2,6,55.86724,37.69684996,11400000
,36,36,77,15,55.75023999,37.52358002,33000000
1,13,28,56.7,16.5,44.50617572,34.20884679,21035700
3,3,12,48.7,,55.70012999,37.68098998,18300000
3,5,5,48.1,7,55.79883001,37.78980996,3699000
1,2,13,33.8,9.3,55.57524,37.44965,9992346
1,11,25,90,,55.59911,37.35495,25900000
,16,18,141,,55.77018423,37.5765217,150760000
,,,,,-1,-1,
1,12,21,50,15,55.87678,37.6698,15000000
1,9,33,42.2,5,55.75981702,37.51749183,19250000
,6,6,50,9,55.75159999,37.66298003,23999999
1,16,39,43.68,,55.88347,37.49582,19126555
1,3,23,73.6,20.7,55.82163,37.59218003,27200000
3,1,2,60.9,7,55.48761,37.27764,9200000
1,13,30,42.3,10.8,55.61667,37.6,13286430
1,9,9,29.2,9.8,55.57524,37.44965,9800000
2,6,9,63,6,55.75673999,37.82944002,14000000
2,8,9,43.9,6,55.61920214,37.712189,13900000
2,2,9,63,7,55.70874999,37.39560998,14300000
1,2,24,43,10,55.85608537,37.56117788,12900000
2,7,17,60.3,13.2,55.69922903,37.50091622,25200000
1,15,38,43,15.4,55.7590326,37.55900032,20000000
3,10,16,47.3,22,55.69694738,37.63378209,19000000
3,5,7,40.2,9.3,55.53777452,37.5331032,12700000
2,6,9,54,6,55.62114421,37.75150961,14200000
,3,27,47.4,2.4,55.7063,37.51694,30000000
1,13,13,36.1,14.4,55.57524,37.44965,11744377
1,3,25,33.1,11.6,55.81353,37.71617,11000000
5,8,12,48,8.8,55.74005624,37.76251609,10700000
1,20,26,41.5,12.9,55.7050766,37.93935041,10528650
5,15,25,34.5,8.5,55.87275408,37.59988761,11100000
3,2,6,75,8.8,55.74962467,37.58745369,44450000
,23,41,65.2,16,55.75068433,37.61872435,29600000
3,2,3,65,12,55.57524,37.44965,13599000
2,11,12,61.9,8.3,55.73443722,37.47717426,18600000
2,3,5,45,6,55.85299001,37.44887002,12950000
4,3,7,41.4,,55.57524,37.44965,11728620
2,7,22,61,10,55.60672999,37.60062999,22000000
,2,22,81,11,55.81319998,37.64120997,26850000
2,5,9,45.6,6.5,55.66723999,37.57289,13690000
1,7,28,100.5,20.5,55.69967978,37.49347854,50668281
1,25,37,63,13,55.7807455,37.52573248,30500000
2,8,16,40.9,,55.69694738,37.63378209,19600000
2,1,9,44.1,6,55.68711001,37.73107001,11200000
2,4,15,58.1,12.2,55.81695713,37.49942255,16674700
1,17,25,110,39.7,55.75599362,37.50587366,68000000
,,,,,-1,-1,
,5,7,130,15,55.79074,37.67038997,63500000
3,9,17,38,8,55.74325509,37.87340996,10200000
1,6,13,79.9,30,55.78852999,37.53749004,39000000
1,17,25,48.4,9,55.81108448,37.77433773,16489880
,11,16,51,,55.57524,37.44965,10750000
2,8,17,59,10,55.87359842,37.56896637,16100000
1,15,26,39.7,14.7,55.7807455,37.52573248,24500000
,7,16,75,10,55.78711998,37.62281999,26800000
1,23,59,90.1,20,55.80928657,37.5778365,70000000
1,30,32,45.5,22.3,55.7503,37.46887,25707500
3,8,9,30.2,6,55.76200998,37.77890997,8900000
2,3,14,79.1,10.7,55.91593163,37.55366765,19000000
,10,22,45.2,9.2,55.60416999,37.52131003,13750000
1,19,20,72.4,14.1,55.68263522,37.57964398,31000000
3,4,18,41,16,55.59911,37.35495,10800000
1,2,20,48.25,22,55.70277184,37.63335336,24500000
1,22,24,65,21.7,55.87389856,37.60336372,19605625
1,5,15,90,15,55.72604998,37.57072001,99000000
1,8,18,110,10,55.76911,37.47080001,68000000
2,11,17,76,10.2,55.64107108,37.61163517,21100000
2,6,12,36.4,9.2,55.6517543,37.75055555,3900000
3,5,7,67.3,,55.75402999,37.60463,65000000
,,,,,-1,-1,
,7,8,43.7,6,55.74321,37.67999999,18000000
2,9,9,32.8,6.6,55.85171001,37.42570998,9800000
3,4,9,32,6,55.76728999,37.55610004,14800000
2,7,17,51.2,9.8,55.71667,37.88088999,12300000
3,3,17,60,13,55.78211183,37.66021519,23200000
5,10,12,36.3,10.3,55.83677999,37.44539999,9850000
1,1,10,60.1,8,55.88877531,37.39439475,16500000
,15,24,67,14,55.70225066,37.61656543,19950000
4,21,25,59.6,20.3,55.82357,37.44621,24419140
,4,26,80,15,55.6890801,37.47359485,26800000
1,4,9,46,16.9,55.67168001,37.44592998,15700000
2,13,14,39.5,8.5,55.63455692,37.35879693,10200000
1,15,23,57,15,55.75679512,37.51790864,35000000
1,5,17,53.1,9.1,55.59911,37.35495,12846324
4,20,21,37.48,15.1,55.78811,37.53033,19138350
1,9,9,41.51,5.7,55.57524,37.44965,9970593
,2,31,47.2,22,55.6890801,37.47359485,25950000
1,8,55,43.48,16,55.79574504,37.62418287,16750000
2,9,12,53.6,9,55.62243,37.66765,14800000
1,4,10,82.5,20,55.59911,37.35495,18700000
,6,16,38.5,17.5,55.57524,37.44965,11500000
2,4,12,62.1,7.7,55.86023,37.52460001,14370000
2,7,9,45,6,55.8312281,37.66207456,10900000
5,5,12,32.6,9.8,55.81542001,37.58307996,11100000
2,5,17,37.7,8,55.85726,37.56333002,12300000
3,5,5,50,,55.65401,37.5572,5790000
2,1,9,46,6,55.64622987,37.65661668,11300000
2,10,14,53,9,55.57669251,37.64371143,11400000
1,36,44,62.39,,55.79743002,37.61488007,27382971
1,46,49,78.69,,55.83039998,37.40420001,28069724
2,8,9,34,7,55.68309998,37.72008996,9990000
3,2,9,41,6,55.84312025,37.4869924,3850000
2,5,14,39,8.7,55.87142001,37.62632999,10700000
1,23,25,33.5,10.9,55.81778607,37.75415925,10950000
1,6,33,84.1,17,55.75981702,37.51749183,32990000
2,7,14,39.4,8.6,55.62114421,37.75150961,11000000
2,3,12,32,7,55.8607105,37.6920247,10500000
,46,46,144.31,,55.719192,37.63468909,117477331
1,17,17,61.2,18.7,55.57524,37.44965,15157236
2,23,23,42.3,14,55.72281,37.77134,12300000
3,4,8,59,11,55.75568999,37.56888001,31000000
,9,19,77,16,55.72515002,37.77515001,30999999
,4,25,60.56,,55.79262393,37.7434361,15957560
1,26,28,41.4,10,55.71992858,37.63913095,21500000
1,17,25,75,,55.87350936,37.59933895,25200000
,10,26,46.8,11,55.56971001,37.60066997,15450000
1,2,40,41,10,55.79430001,37.54210997,27500000
4,4,11,63,17,55.53423,37.52838,16690000
4,15,33,42,5,55.75981702,37.51749183,21500000
3,5,5,58,10,55.75707706,37.56254562,29500000
1,16,21,120.1,20,55.76200024,37.55260457,108999000
1,2,41,54.01,,55.73196082,37.53921435,30311087
2,9,17,40,7,55.69119,37.49281,17500000
4,5,55,68.5,30.1,55.81242694,37.60414033,26500506
2,5,12,52,9,55.68347,37.70444003,15999999
,3,19,46.1,,55.57524,37.44965,11639337
,,,,,-1,-1,
3,5,12,46,12,55.74818001,37.59514999,35000000
3,6,17,61.4,12.8,55.56948999,37.46966996,16700000
1,3,21,81.2,22,55.69489096,37.45746756,27501465
1,13,24,39.9,15,55.7807455,37.52573248,25990000
4,5,14,136,17,55.70833733,37.49075309,92800000
1,8,14,100,15,55.70833733,37.49075309,70000000
1,2,8,42.7,,55.79563998,37.56189998,16902539
1,5,12,49.3,6,55.81561,37.50132,18632759
1,5,26,89,16,55.7807455,37.52573248,62000000
1,12,14,58,19.4,55.57524,37.44965,16388213
3,31,32,122.1,,55.78487938,37.52939883,60900000
5,16,16,74.4,10.7,55.85599002,37.56458999,21250000
,,,,,-1,-1,
,9,22,41.7,10.7,55.64905998,37.57568997,14900000
2,2,17,53.1,9,55.83807001,37.38601002,15800000
1,13,28,44,17,55.69967978,37.49347854,29000000
2,5,12,33.2,6.8,55.85624001,37.56753002,8900000
,4,5,44.2,5.3,55.70475999,37.83093996,14100000
1,23,41,100,30,55.73196082,37.53921435,58490000
,14,38,43,15,55.70857178,37.5029491,22350000
1,26,26,48.58,17,55.73436573,37.74049764,17177110
2,3,9,30,8,55.72737998,37.80847001,8600000
1,22,24,66,9,55.77242999,37.47425998,35500000
2,5,17,39,10,55.83122835,37.50484179,13900000
,31,32,59.1,10.4,55.64457,37.71159,21500000
1,2,16,48.5,,55.59911,37.35495,14950000
2,10,17,75.9,10,55.74045998,37.81957997,19800000
,,,,,-1,-1,
2,4,16,48,9,55.86051241,37.40938049,14850000
2,12,23,48.3,16.6,55.81237001,37.59531,18838787
1,23,24,104,30,55.85325,37.63161,120000000
1,9,9,81.2,,55.48761,37.27764,9987600
,,,,,-1,-1,
2,9,14,38.7,8.5,55.62517998,37.71305998,10510000
3,3,24,60.7,16.2,55.86129639,37.36668932,17000000
3,2,8,30,3,55.77652002,37.59894003,18950000
1,29,34,42.5,,55.52295,37.55058,12780000
5,3,6,75.2,7,55.79509,37.70002997,30000000
1,8,23,50,15,55.65041999,37.38807004,15800000
2,5,9,32.8,6,55.62676066,37.51371129,12900000
,5,18,40.2,9.2,55.73618002,37.42838004,15600000
5,6,14,41.8,9.6,55.80329983,37.72656714,13600000
,3,5,42,,55.7424044,37.63683602,37000000
1,14,15,96.28,,55.82357,37.44621,39769157
4,12,13,39.8,12.8,55.57524,37.44965,12856400
1,9,21,35.6,16.7,55.7833045,37.51078691,15460000
1,13,33,32.68,16.4,55.68432,37.44654,13000000
2,2,12,45.9,,55.88501998,37.59215002,12200000
1,2,23,90.6,20,55.6525,37.40793004,20500000
,,,,,-1,-1,
1,10,41,63.49,,55.73196082,37.53921435,36256271
,,,,,-1,-1,
1,2,29,44,16.7,55.66268798,37.55361171,13662000
1,25,29,100.7,11.8,55.80993219,37.52470904,48225230
5,10,24,50.8,,55.76748257,37.37473789,17500000
2,5,5,44.5,6,55.43079,37.27587,6900000
,19,25,81.7,15,55.59911,37.35495,21990000
1,10,10,53.3,20,55.72787278,37.63234324,28905656
1,26,33,39.2,15.3,55.71992858,37.63913095,24700000
,3,8,96.6,13.4,55.78214,37.58863004,48000000
1,6,22,50.5,24.6,55.82357,37.44621,30000000
1,3,19,37.78,,55.81232998,37.70759003,12200000
,3,8,155,,55.72259999,37.55837003,135000000
1,8,14,117.7,19,55.72923723,37.63040219,52591280
,2,13,72.9,21,55.56975,37.49129001,17200000
1,19,32,42.4,6.9,55.841679,37.49450138,17238144
1,7,42,63.1,24,55.71992858,37.63913095,31500000
,6,20,107.1,,55.57524,37.44965,22602643
4,3,57,115,,55.79850001,37.52066001,70500000
,,,,,-1,-1,
2,6,8,76.6,9,55.82064001,37.64205998,25800000
2,4,12,47.2,6.7,55.64468999,37.61825001,12700000
,4,13,130,25,55.76692002,37.57721003,99000000
1,6,12,51,14,55.57524,37.44965,13900000
1,8,32,44.4,10.3,55.88347,37.49582,14990000
1,7,8,200.5,9,55.78435999,37.60094004,118900000
1,10,30,52,15,55.74125002,37.41776997,22500000
1,7,10,40.6,11.2,55.6276,37.34305997,11500000
,19,43,92,20,55.75679512,37.51790864,61000000
3,1,3,42.3,,55.48839742,36.91566489,7148700
4,9,10,170,34,55.77465002,37.60108001,152000000
3,2,5,56.4,7.1,55.83743455,37.63791275,15200000
3,4,7,59,6,55.70349001,37.66394999,18800000
2,4,14,36,9.1,55.87829142,37.64492028,9950000
1,8,9,62.8,8.7,55.89684999,37.62757001,13800000
,,,,,-1,-1,
1,20,20,40,12,55.61667,37.6,17000000
2,2,16,37,8.5,55.85949001,37.40856999,10199999
2,1,9,33.4,6,55.69088002,37.72487997,10300000
1,9,29,73,16.2,55.66268798,37.55361171,22630000
5,4,12,35,10,55.69770499,37.83472937,11800000
2,3,9,35,9,55.87040002,37.60978999,11600000
2,15,15,59.4,12.9,55.93694541,37.36975052,17136900
4,13,13,127.1,10.3,55.57524,37.44965,47099900
1,11,17,58.83,5.2,55.59768,37.67118,18845325
2,5,32,52,17,55.81237001,37.59531,18500000
2,17,22,61.5,10.5,55.64413,37.52368001,23800000
2,12,14,56,9,55.79598145,37.601623,18000000
1,9,12,141,20.6,55.72319877,37.53302975,101278000
2,7,17,75,13,55.84517641,37.58443946,27100000
1,13,13,34.9,16.1,55.81344,37.47879,14262268
,6,9,50.1,6,55.59989999,37.52362,16250000
1,6,6,78.8,,55.71014968,37.44613085,25700000
1,8,22,56.7,12,55.86536,37.68135501,14800000
,2,19,53,15,55.79356186,37.54774051,31000000
1,27,32,108.2,16.5,55.65209501,37.56520501,50897280
,,,,,-1,-1,
,3,17,38,4.5,55.57524,37.44965,13900000
1,6,17,38.3,,55.53088998,37.50312004,10000000
4,27,43,62.9,12.7,55.75679512,37.51790864,45001805
2,8,9,51.2,6,55.853265,37.438685,14290000
1,3,18,43.7,7,55.57166,37.47511501,12900000
1,13,30,36.9,19,55.72663024,37.68380133,15600000
2,8,9,44,,55.74034,37.82786,9700000
2,5,14,55,12.2,55.6696128,37.76306337,17000000
3,1,5,34.5,6.3,55.59499068,37.16715835,11144999
1,7,17,53,9,55.8516,37.34784,12900000
1,2,18,90.7,20.1,55.57524,37.44965,18808683
4,35,38,135.8,14.9,55.88706,37.57908,121579431
2,3,16,35,9.5,55.85567,37.56498997,9920000
1,6,21,72.5,4.8,55.8013056,37.56393161,28035750
,,,,,-1,-1,
1,20,24,48.7,18.4,55.81344,37.47879,19868723
1,4,26,52.3,11.4,55.68413243,37.6497462,27600000
3,4,5,86.3,11,55.79208002,37.78040002,21900000
2,5,16,68.2,9.4,55.8069025,37.70608086,19950000
2,2,9,60,6,55.7408,37.82603999,14200000
,,,,,-1,-1,
1,4,18,52.5,12,55.69830002,37.94288003,17000000
